target_snr_db,sample_count,mean_metadata_measured_snr_db,mean_waveform_input_snr_db,mean_waveform_output_snr_db,mean_waveform_snr_improvement_db,mean_input_si_snr_db,mean_output_si_snr_db,mean_si_snr_improvement_db,mean_input_stoi,mean_output_stoi,mean_stoi_improvement,mean_input_pesq,mean_output_pesq,mean_pesq_improvement,mean_rms_ratio_enhanced_over_clean,mean_mask_mean_magnitude,mean_mask_median_magnitude,mean_mask_p95_magnitude,mean_mask_max_magnitude
-5.0,16,-5.0,-3.0127690885058414,4.630725680094736,7.643494768600577,-4.248018592596054,4.27467773295939,8.522696325555444,0.658193522256344,0.7182274035333833,0.06003388127703935,1.218574419617653,1.3282706215977669,0.10969620198011398,0.8062869058436397,0.5896266233175993,0.5983404750004411,0.9931471832096577,1.4760451540350914
0.0,20,0.0,0.999717534184889,8.72070218252475,7.720984648339861,0.4561774218454957,7.722122979164124,7.265945557318628,0.7230892896075798,0.777276485601878,0.0541871959942982,1.3179808139801026,1.6448405086994171,0.3268596947193146,0.9451670866347581,0.4470148108899593,0.40491993837058543,0.9584874659776688,1.500143152475357
10.0,21,10.0,12.102241063400648,17.433907790722298,5.331666727321649,12.036898090725852,17.618418648129417,5.5815205574035645,0.9265010758310244,0.9378249936155459,0.011323917784521586,1.9001387017113822,2.470388134320577,0.5702494326091948,0.9904410716461997,0.30371798752319246,0.220793789518731,0.853283629530952,1.500560896737235
15.0,17,15.0,16.489557104269785,20.33016668776701,3.840609583497226,17.211116790771484,20.683299962212057,3.472183171440573,0.9465458116171848,0.945977058022202,-0.0005687535949827888,2.451593413072474,2.7741115724339203,0.3225181593614466,0.9882869634964024,0.27136702309636507,0.19314053249271476,0.7698711209437427,1.453670859336853
20.0,11,20.0,21.567885245224836,21.940084537262504,0.3721992920376684,21.574907649647106,21.973590157248758,0.3986825076016513,0.9521035796114194,0.9481062062150977,-0.0039973733963217795,2.67988290569999,3.0157431689175693,0.3358602632175792,1.0027764345519579,0.26701822741465137,0.1806510571729053,0.7850116057829424,1.5513863997025923
5.0,15,5.0,5.606892502548033,12.249180207584498,6.642287705036464,5.462324651082357,12.290370305379232,6.828045654296875,0.8139296048167536,0.8532357406802501,0.03930613586349651,1.385194985071818,1.890467063585917,0.5052720785140992,0.9671111818502292,0.41778029799461364,0.37978610570232074,0.9052749355634053,1.4535107930501303
