target_snr_db,sample_count,mean_metadata_measured_snr_db,mean_waveform_input_snr_db,mean_waveform_output_snr_db,mean_waveform_snr_improvement_db,mean_input_si_snr_db,mean_output_si_snr_db,mean_si_snr_improvement_db,mean_input_stoi,mean_output_stoi,mean_stoi_improvement,mean_input_pesq,mean_output_pesq,mean_pesq_improvement,mean_rms_ratio_enhanced_over_clean,mean_clipping_pct
-5.0,16,-5.0,-3.0127690885058414,4.088891268069412,7.101660356575254,-4.248018592596054,3.463655578903854,7.711674171499908,0.658193522256344,0.6710308153383163,0.012837293081972307,1.218574419617653,1.2401027157902718,0.021528296172618866,0.8013492648957655,0.0
0.0,20,0.0,0.999717534184889,6.838149526556783,5.838431992371894,0.4561774218454957,5.053792623827758,4.597615201982262,0.7230892896075798,0.7274439351866884,0.004354645579108552,1.3179808139801026,1.3944567620754242,0.07647594809532166,0.984323418506352,0.0
10.0,21,10.0,12.102241063400648,15.172628460681164,3.0703873972805167,12.036898090725852,15.324972516014462,3.288074425288609,0.9265010758310244,0.9102595334431219,-0.01624154238790237,1.9001387017113822,1.97031983875093,0.07018113703954787,0.9719858915328002,0.0
15.0,17,15.0,16.489557104269785,18.547429615422026,2.0578725111522385,17.211116790771484,18.832618545083438,1.6215017543119543,0.9465458116171848,0.9285477502204189,-0.017998061396765883,2.451593413072474,2.1351223763297584,-0.31647103674271526,0.9770477928333913,0.0
20.0,11,20.0,21.567885245224836,20.13092849503637,-1.4369567501884672,21.574907649647106,20.18178064172918,-1.3931270079179243,0.9521035796114194,0.906949436751538,-0.045154142859881424,2.67988290569999,2.4630743481896142,-0.21680855751037598,0.985633939990552,0.0
5.0,15,5.0,5.606892502548033,10.499988455042098,4.8930959524940665,5.462324651082357,10.270586887995401,4.808262236913046,0.8139296048167536,0.8135684981518654,-0.0003611066648882296,1.385194985071818,1.4936035712560018,0.10840858618418375,0.9492742689301614,0.0
